Token,Condition,Prefix2,Prefix1,Root,Suffix1,Suffix2,Wordlength,Monomorpheme,MonoPrefix2,MonoPrefix1,MonoRoot,MonoSuffix1,MonoSuffix2,ErrorPrefix2,ErrorPrefix1,ErrorRoot,ErrorSuffix1,ErrorSuffix2,ChangedIndexP2,ChangedIndexP1,ChangedIndexR,ChangedIndexS1,ChangedIndexS2,MonoErrorPrefix2,MonoErrorPrefix1,MonoErrorRoot,MonoErrorSuffix1,MonoErrorSuffix2,MonoChangedIndexP2,MonoChangedIndexP1,MonoChangedIndexR,MonoChangedIndexS1,MonoChangedIndexS2
predayerion,prss,,pre,day,er,ion,11,perydarenio,,per,yda,re,nio,,pmedayerion,predoyerion,predayewion,predayerien,,1.0,1,1.0,1.0,,terydarenio,perndarenio,perydawenio,perydaremio,,0.0,0,0.0,0.0
predayioner,prss,,pre,day,ion,er,11,repaydinore,,rep,ayd,ino,re,,tredayioner,prehayioner,predayiener,predayionel,,0.0,0,1.0,1.0,,rekaydinore,repardinore,repaydilore,repaydinome,,2.0,1,1.0,0.0
precotioner,prss,,pre,cot,ion,er,11,peroctniore,,per,oct,nio,re,,pricotioner,precitioner,precotianer,precotionir,,2.0,1,1.0,0.0,,penoctniore,perostniore,peroctniere,peroctniole,,2.0,1,2.0,0.0
undayerion,prss,,un,day,er,ion,10,nudyarenoi,,nu,dya,re,noi,,indayerion,undamerion,undayemion,undayerien,,0.0,2,1.0,1.0,,nodyarenoi,nusyarenoi,nudyamenoi,nudyaremoi,,1.0,0,0.0,0.0
inhitaerion,prss,,in,hita,er,ion,11,niathireoin,,ni,athi,re,oin,,anhitaerion,inhisaerion,inhitaemion,inhitaereon,,0.0,2,1.0,0.0,,wiathireoin,niashireoin,niathiraoin,niathireein,,0.0,1,1.0,0.0
undayioner,prss,,un,day,ion,er,10,nuadyinore,,nu,ady,ino,re,,uydayioner,unfayioner,undayooner,undayionor,,1.0,0,0.0,0.0,,wuadyinore,nuudyinore,nuadyanore,nuadyinori,,0.0,0,0.0,1.0
dedayfulable,prss,,de,day,ful,able,12,edyadlufaelb,,ed,yad,luf,aelb,,tedayfulable,dedeyfulable,dedayfumable,dedayfulatle,,0.0,1,2.0,1.0,,esyadlufaelb,edwadlufaelb,edyadlutaelb,edyadlufailb,,1.0,0,2.0,1.0
unwowdfulable,prss,,un,wowd,ful,able,13,nuwwodlfuebla,,nu,wwod,lfu,ebla,,onwowdfulable,unwowcfulable,unwowddulable,unwowdfulabre,,0.0,3,0.0,2.0,,wuwwodlfuebla,nuwrodlfuebla,nuwwodlhuebla,nuwwodlfuebma,,0.0,1,1.0,2.0
predayableful,prss,,pre,day,able,ful,13,erpdyalbaeluf,,erp,dya,lbae,luf,,prodayableful,pretayableful,predayubleful,predayablefum,,2.0,0,0.0,2.0,,ejpdyalbaeluf,erpdyulbaeluf,erpdyalboeluf,erpdyalbaenuf,,1.0,2,2.0,0.0
prehitafulable,prss,,pre,hita,ful,able,14,eprhiatlufalbe,,epr,hiat,luf,albe,,prahitafulable,prehibafulable,prehitatulable,prehitafulaple,,2.0,2,0.0,1.0,,eplhiatlufalbe,eprhiotlufalbe,eprhiatlutalbe,eprhiatlufilbe,,2.0,2,2.0,0.0
decotioner,prss,,de,cot,ion,er,10,edotconire,,ed,otc,oni,re,,tecotioner,decopioner,decotiojer,decotionor,,0.0,2,2.0,0.0,,ehotconire,edottonire,edotcomire,edotconiru,,1.0,2,1.0,1.0
incotioner,prss,,in,cot,ion,er,10,nioctnoire,,ni,oct,noi,re,,oncotioner,incohioner,incotiorer,incotionar,,0.0,2,2.0,0.0,,neoctnoire,niovtnoire,nioctroire,nioctnoile,,1.0,1,0.0,0.0
dedayioner,prss,,de,day,ion,er,10,edydanoire,,ed,yda,noi,re,,vedayioner,detayioner,dedayiorer,dedayionew,,0.0,0,2.0,1.0,,idydanoire,edytanoire,edydaroire,edydanoiru,,0.0,1,0.0,1.0
inertioner,prss,,in,ert,ion,er,10,niretoinre,,ni,ret,oin,re,,onertioner,inartioner,inertooner,inertionor,,0.0,0,0.0,0.0,,miretoinre,nirepoinre,niretainre,niretoinra,,0.0,2,0.0,1.0
prealpaioner,prss,,pre,alpa,ion,er,12,erpalaponire,,erp,alap,oni,re,,hrealpaioner,preolpaioner,prealpaiower,prealpaionor,,0.0,0,2.0,0.0,,eypalaponire,erparaponire,erpalapinire,erpalaponira,,1.0,1,0.0,1.0
dehesesioner,prss,,de,heses,ion,er,12,edhsesenoire,,ed,hsese,noi,re,,dahesesioner,dehesisioner,dehesesooner,dehesesionem,,1.0,3,0.0,1.0,,idhsesenoire,edbsesenoire,edhseseneire,edhsesenoile,,0.0,0,1.0,0.0
inwowderion,prss,,in,wowd,er,ion,11,niwodwreoni,,ni,wodw,re,oni,,enwowderion,inwomderion,inwowdirion,inwowderiom,,0.0,2,0.0,2.0,,newodwreoni,niwodrreoni,niwodwraoni,niwodwreori,,1.0,3,1.0,1.0
dedayerion,prss,,de,day,er,ion,10,edyadreoin,,ed,yad,re,oin,,dadayerion,dediyerion,dedayorion,dedayeraon,,1.0,1,0.0,0.0,,odyadreoin,edyedreoin,edyadrioin,edyadreoir,,0.0,1,1.0,2.0
decoterion,prss,,de,cot,er,ion,10,edtocreino,,ed,toc,re,ino,,dicoterion,decocerion,decotarion,decoterien,,1.0,2,0.0,1.0,,eptocreino,edtacreino,edtocjeino,edtocreeno,,1.0,1,0.0,0.0
unalpafulable,prss,,un,alpa,ful,able,13,nuaalpuflelab,,nu,aalp,ufl,elab,,uwalpafulable,unalpifulable,unalpavulable,unalpafuleble,,1.0,3,0.0,0.0,,yuaalpuflelab,nuailpuflelab,nuaalputlelab,nuaalpuflelah,,0.0,1,1.0,3.0
prehitafulable,prss,,pre,hita,ful,able,14,epraithulfebal,,epr,aith,ulf,ebal,,prihitafulable,prehipafulable,prehitafumable,prehitafulahle,,2.0,2,2.0,1.0,,ipraithulfebal,epraihhulfebal,epraithelfebal,epraithulfabal,,0.0,2,0.0,0.0
indayerion,prss,,in,day,er,ion,10,nidyareino,,ni,dya,re,ino,,endayerion,indamerion,indayelion,indayeriom,,0.0,2,1.0,2.0,,ridyareino,nidmareino,nidyaleino,nidyareilo,,0.0,1,0.0,1.0
dehesesioner,prss,,de,heses,ion,er,12,edsesehniore,,ed,seseh,nio,re,,dihesesioner,dedesesioner,dehesesiorer,dehesesionel,,1.0,0,2.0,1.0,,odsesehniore,edsesetniore,edsesehniire,edsesehnione,,0.0,4,2.0,0.0
unhesesioner,prss,,un,heses,ion,er,12,nushesenoire,,nu,shese,noi,re,,umhesesioner,unhefesioner,unhesesiomer,unhesesionor,,1.0,2,2.0,0.0,,yushesenoire,nuphesenoire,nusheseniire,nushesenoira,,0.0,0,1.0,1.0
decotioner,prss,,de,cot,ion,er,10,edtocnoire,,ed,toc,noi,re,,dacotioner,decosioner,decotiomer,decotionar,,1.0,2,2.0,0.0,,odtocnoire,edticnoire,edtocmoire,edtocnoile,,0.0,1,0.0,0.0
unhesesioner,prss,,un,heses,ion,er,12,nushseeinore,,nu,shsee,ino,re,,urhesesioner,unhisesioner,unhesesiower,unhesesionir,,1.0,1,2.0,0.0,,noshseeinore,nusbseeinore,nushseeanore,nushseeinori,,1.0,1,0.0,1.0
deheseserion,prss,,de,heses,er,ion,12,edeshsereoni,,ed,eshse,re,oni,,doheseserion,dehiseserion,dehesesemion,deheseseriow,,1.0,1,1.0,2.0,,odeshsereoni,edephsereoni,edeshseraoni,edeshsereeni,,0.0,1,1.0,0.0
indayfulable,prss,,in,day,ful,able,12,niadylufebla,,ni,ady,luf,ebla,,ondayfulable,indoyfulable,indayfuwable,indayfuleble,,0.0,1,2.0,0.0,,riadylufebla,niatylufebla,niadylafebla,niadylufobla,,0.0,1,1.0,0.0
dedayioner,prss,,de,day,ion,er,10,edydanoire,,ed,yda,noi,re,,didayioner,dedoyioner,dedayiomer,dedayionem,,1.0,1,2.0,1.0,,adydanoire,edrdanoire,edydanoore,edydanoime,,0.0,0,2.0,0.0
unalpaioner,prss,,un,alpa,ion,er,11,nulapaoinre,,nu,lapa,oin,re,,uralpaioner,unalhaioner,unalpaooner,unalpaioney,,1.0,2,0.0,1.0,,rulapaoinre,nurapaoinre,nulapaeinre,nulapaoinra,,0.0,0,0.0,1.0
uncotableful,prss,,un,cot,able,ful,12,nutoclabeflu,,nu,toc,labe,flu,,encotableful,uncopableful,uncotibleful,uncotablefuy,,0.0,2,0.0,2.0,,notoclabeflu,nufoclabeflu,nutoclibeflu,nutoclabefmu,,1.0,0,1.0,1.0
unertableful,prss,,un,ert,able,ful,12,nurtebelalfu,,nu,rte,bela,lfu,,umertableful,unerdableful,unertabreful,unertablefum,,1.0,2,2.0,2.0,,nartebelalfu,nurcebelalfu,nurtetelalfu,nurtebelalhu,,1.0,1,0.0,1.0
uniteioner,prss,,un,ite,ion,er,10,nuetionire,,nu,eti,oni,re,,uyiteioner,uneteioner,uniteiiner,uniteionur,,1.0,0,1.0,0.0,,ruetionire,nuutionire,nuetionere,nuetioniro,,0.0,0,2.0,1.0
deiteableful,prss,,de,ite,able,ful,12,edeitlebaulf,,ed,eit,leba,ulf,,geiteableful,deeteableful,deiteabmeful,deiteablefel,,0.0,0,2.0,1.0,,eteitlebaulf,edaitlebaulf,edeitlebiulf,edeitlebaurf,,1.0,0,3.0,1.0
unesitioner,prss,,un,esit,ion,er,11,nuetsiniore,,nu,etsi,nio,re,,anesitioner,unevitioner,unesitiiner,unesitionar,,0.0,1,1.0,0.0,,muetsiniore,nuitsiniore,nuetsiniare,nuetsiniora,,0.0,0,2.0,1.0
precotableful,prss,,pre,cot,able,ful,13,rpetcoalebufl,,rpe,tco,aleb,ufl,,pyecotableful,precitableful,precotabmeful,precotablefuw,,1.0,1,2.0,2.0,,wpetcoalebufl,rpetcaalebufl,rpetcoalubufl,rpetcoalebefl,,0.0,2,2.0,0.0
dealpaerion,prss,,de,alpa,er,ion,11,edplaarenio,,ed,plaa,re,nio,,cealpaerion,dealpoerion,dealpaenion,dealpaeriin,,0.0,3,1.0,1.0,,adplaarenio,eddlaarenio,edplaamenio,edplaarelio,,0.0,0,0.0,0.0
prewowdioner,prss,,pre,wowd,ion,er,12,erpwdwonoire,,erp,wdwo,noi,re,,srewowdioner,prewawdioner,prewowdiiner,prewowdionar,,0.0,1,1.0,0.0,,empwdwonoire,erpwdmonoire,erpwdwonoure,erpwdwonoiri,,1.0,2,2.0,1.0
inhesesableful,prss,,in,heses,able,ful,14,nieseshbleaufl,,ni,esesh,blea,ufl,,irhesesableful,inhegesableful,inhesesatleful,inhesesablebul,,1.0,2,1.0,0.0,,noeseshbleaufl,niesessbleaufl,nieseshblaaufl,nieseshbleaafl,,1.0,4,2.0,0.0
indayioner,prss,,in,day,ion,er,10,niydaonire,,ni,yda,oni,re,,iwdayioner,induyioner,indayianer,indayionir,,1.0,1,1.0,0.0,,riydaonire,nildaonire,niydaorire,niydaonime,,0.0,0,1.0,0.0
denisfulable,prss,,de,nis,ful,able,12,edisnlfulabe,,ed,isn,lfu,labe,,tenisfulable,demisfulable,denisfurable,denisfulabme,,0.0,0,2.0,2.0,,adisnlfulabe,edisrlfulabe,edisnnfulabe,edisnlfuyabe,,0.0,2,0.0,0.0
dehesesableful,prss,,de,heses,able,ful,14,edshseeblaeulf,,ed,shsee,blae,ulf,,dahesesableful,dehesasableful,dehesesabloful,dehesesablefol,,1.0,3,3.0,1.0,,adshseeblaeulf,edspseeblaeulf,edshseebraeulf,edshseeblaeult,,0.0,1,1.0,2.0
denisioner,prss,,de,nis,ion,er,10,edsininore,,ed,sin,ino,re,,danisioner,denipioner,deniseoner,denisionen,,1.0,2,0.0,1.0,,etsininore,edsilinore,edsininare,edsininoru,,1.0,2,2.0,1.0
uncotableful,prss,,un,cot,able,ful,12,nuotceblaufl,,nu,otc,ebla,ufl,,encotableful,untotableful,uncotapleful,uncotabledul,,0.0,0,1.0,0.0,,neotceblaufl,nuetceblaufl,nuotcebmaufl,nuotceblaufm,,1.0,0,2.0,2.0
precoterion,prss,,pre,cot,er,ion,11,repotcrenio,,rep,otc,re,nio,,procoterion,precoperion,precotorion,precoteriom,,2.0,2,0.0,2.0,,mepotcrenio,repetcrenio,repotcronio,repotcrenia,,0.0,0,1.0,2.0
prehitaioner,prss,,pre,hita,ion,er,12,perhtaionire,,per,htai,oni,re,,prohitaioner,prehotaioner,prehitaiiner,prehitaionem,,2.0,1,1.0,1.0,,pemhtaionire,perhtoionire,perhtaiinire,perhtaioniro,,2.0,2,0.0,1.0
prenisableful,prss,,pre,nis,able,ful,13,rpesinlbaeluf,,rpe,sin,lbae,luf,,plenisableful,prenitableful,prenisibleful,prenisablebul,,1.0,2,0.0,0.0,,rsesinlbaeluf,rpetinlbaeluf,rpesinldaeluf,rpesinlbaelut,,1.0,0,1.0,2.0
prealpaerion,prss,,pre,alpa,er,ion,12,perlapareoni,,per,lapa,re,oni,,proalpaerion,prealpoerion,prealpaarion,prealpaerioy,,2.0,3,0.0,2.0,,pewlapareoni,perlepareoni,perlaparioni,perlapareeni,,2.0,1,1.0,0.0
initeioner,prss,,in,ite,ion,er,10,niteionire,,ni,tei,oni,re,,eniteioner,inateioner,initeiorer,initeionor,,0.0,0,2.0,0.0,,neteionire,nigeionire,niteiunire,niteionile,,1.0,0,0.0,0.0
dehesesableful,prss,,de,heses,able,ful,14,edsseheblealfu,,ed,ssehe,blea,lfu,,tehesesableful,detesesableful,dehesesapleful,dehesesablefum,,0.0,0,1.0,2.0,,ehsseheblealfu,edsbeheblealfu,edssehebwealfu,edsseheblealfe,,1.0,1,1.0,2.0
unhitafulable,prss,,un,hita,ful,able,13,nuahituflblae,,nu,ahit,ufl,blae,,umhitafulable,unvitafulable,unhitakulable,unhitafulabwe,,1.0,0,0.0,2.0,,noahituflblae,nuatituflblae,nuahitufrblae,nuahituflblao,,1.0,1,2.0,3.0
prewowdfulable,prss,,pre,wowd,ful,able,14,perwdwoulfblae,,per,wdwo,ulf,blae,,priwowdfulable,prewawdfulable,prewowdfuyable,prewowdfuloble,,2.0,1,2.0,0.0,,berwdwoulfblae,perrdwoulfblae,perwdwouwfblae,perwdwoulfbmae,,0.0,0,1.0,1.0
precotfulable,prss,,pre,cot,ful,able,13,eprctoulfealb,,epr,cto,ulf,ealb,,procotfulable,precosfulable,precottulable,precotfulasle,,2.0,2,0.0,1.0,,etrctoulfealb,eprptoulfealb,eprctoilfealb,eprctoulfeawb,,1.0,0,0.0,2.0
dehesesableful,prss,,de,heses,able,ful,14,edheessalebluf,,ed,heess,aleb,luf,,dahesesableful,dehefesableful,dehesesabmeful,dehesesablehul,,1.0,2,2.0,0.0,,adheessalebluf,edheebsalebluf,edheessawebluf,edheessaleblaf,,0.0,3,1.0,1.0
inertfulable,prss,,in,ert,ful,able,12,niretulfelab,,ni,ret,ulf,elab,,iwertfulable,inewtfulable,inerttulable,inertfulablo,,1.0,1,0.0,3.0,,neretulfelab,niritulfelab,niretuldelab,niretulfeleb,,1.0,1,2.0,2.0
inerterion,prss,,in,ert,er,ion,10,niretreoin,,ni,ret,re,oin,,iyerterion,inerferion,inertarion,inerteraon,,1.0,2,0.0,0.0,,yiretreoin,niresreoin,niretleoin,niretreoen,,0.0,2,0.0,1.0
inesitableful,prss,,in,esit,able,ful,13,niseiteballuf,,ni,seit,ebal,luf,,iresitableful,inesihableful,inesitabloful,inesitablecul,,1.0,3,3.0,0.0,,neseiteballuf,niseideballuf,niseitebolluf,niseiteballof,,1.0,3,2.0,1.0
decotioner,prss,,de,cot,ion,er,10,edotcoinre,,ed,otc,oin,re,,dacotioner,decofioner,decotooner,decotionem,,1.0,2,0.0,1.0,,idotcoinre,edetcoinre,edotcainre,edotcoinro,,0.0,0,0.0,1.0
decotableful,prss,,de,cot,able,ful,12,edtcoblaeluf,,ed,tco,blae,luf,,fecotableful,decetableful,decotasleful,decotablefol,,0.0,1,1.0,1.0,,ectcoblaeluf,edttoblaeluf,edtcobraeluf,edtcoblaelus,,1.0,1,1.0,2.0
denisfulable,prss,,de,nis,ful,able,12,edsniflubael,,ed,sni,flu,bael,,donisfulable,dewisfulable,denisfelable,denisfulabli,,1.0,0,1.0,3.0,,egsniflubael,edtniflubael,edsnifnubael,edsniflukael,,1.0,0,1.0,0.0
uniteioner,prss,,un,ite,ion,er,10,nuteinoire,,nu,tei,noi,re,,eniteioner,unitaioner,uniteianer,uniteionem,,0.0,2,1.0,1.0,,yuteinoire,nuteanoire,nuteinaire,nuteinoime,,0.0,2,1.0,0.0
deheseserion,prss,,de,heses,er,ion,12,edsheserenio,,ed,shese,re,nio,,doheseserion,deseseserion,dehesesirion,deheseseroon,,1.0,0,0.0,0.0,,adsheserenio,edshaserenio,edsheselenio,edsheserenii,,0.0,2,0.0,2.0
undayfulable,prss,,un,day,ful,able,12,nudyalufbale,,nu,dya,luf,bale,,endayfulable,undamfulable,undayhulable,undayfuloble,,0.0,2,0.0,0.0,,mudyalufbale,nutyalufbale,nudyalucbale,nudyalufpale,,0.0,0,2.0,0.0
prenisfulable,prss,,pre,nis,ful,able,13,erpinsfluleab,,erp,ins,flu,leab,,pnenisfulable,prelisfulable,prenisbulable,prenisfulabla,,1.0,0,0.0,3.0,,elpinsfluleab,erpensfluleab,erpinscluleab,erpinsfluyeab,,1.0,0,0.0,0.0
dewowdioner,prss,,de,wowd,ion,er,11,edowdwnoire,,ed,owdw,noi,re,,dawowdioner,dewordioner,dewowdioler,dewowdionur,,1.0,2,2.0,0.0,,idowdwnoire,edowdmnoire,edowdwwoire,edowdwnoiwe,,0.0,3,0.0,0.0
dealpaioner,prss,,de,alpa,ion,er,11,edlaapniore,,ed,laap,nio,re,,dialpaioner,deolpaioner,dealpaooner,dealpaionew,,1.0,0,0.0,1.0,,etlaapniore,edlaopniore,edlaapniire,edlaapnione,,1.0,2,2.0,0.0
inertableful,prss,,in,ert,able,ful,12,nietrbaleluf,,ni,etr,bale,luf,,enertableful,inercableful,inertebleful,inertablefur,,0.0,2,0.0,2.0,,noetrbaleluf,niesrbaleluf,nietrtaleluf,nietrbalelup,,1.0,1,0.0,2.0
decoterion,prss,,de,cot,er,ion,10,edtocreoin,,ed,toc,re,oin,,tecoterion,depoterion,decoturion,decoteriin,,0.0,0,0.0,1.0,,ettocreoin,edtecreoin,edtocneoin,edtocreoen,,1.0,1,0.0,1.0
inhesesfulable,prss,,in,heses,ful,able,14,nieesshuflblea,,ni,eessh,ufl,blea,,irhesesfulable,inhesevfulable,inhesesfalable,inhesesfulabre,,1.0,4,1.0,2.0,,nueesshuflblea,niiesshuflblea,nieesshoflblea,nieesshufltlea,,1.0,0,0.0,0.0
deiteioner,prss,,de,ite,ion,er,10,edeitonire,,ed,eit,oni,re,,duiteioner,deitoioner,deiteiener,deiteioney,,1.0,2,1.0,1.0,,epeitonire,ediitonire,edeitonere,edeitoniye,,1.0,0,2.0,0.0
precotfulable,prss,,pre,cot,ful,able,13,peroctfluaebl,,per,oct,flu,aebl,,pnecotfulable,precosfulable,precotfilable,precotfulabne,,1.0,2,1.0,2.0,,teroctfluaebl,perottfluaebl,peroctfliaebl,peroctfluaibl,,0.0,1,2.0,1.0
deiteableful,prss,,de,ite,able,ful,12,edteilebaulf,,ed,tei,leba,ulf,,seiteableful,deeteableful,deiteablaful,deiteablefuy,,0.0,0,3.0,2.0,,odteilebaulf,edteulebaulf,edteilabaulf,edteilebaurf,,0.0,2,1.0,1.0
predayerion,prss,,pre,day,er,ion,11,perydareino,,per,yda,re,ino,,pmedayerion,presayerion,predayirion,predayerior,,1.0,0,0.0,2.0,,ferydareino,perrdareino,perydayeino,perydareimo,,0.0,0,0.0,1.0
inertableful,prss,,in,ert,able,ful,12,nietraeblufl,,ni,etr,aebl,ufl,,imertableful,inirtableful,inertabyeful,inertabletul,,1.0,0,2.0,0.0,,yietraeblufl,niatraeblufl,nietreeblufl,nietraeblufr,,0.0,0,0.0,2.0
inhesesableful,prss,,in,heses,able,ful,14,nisehesebalflu,,ni,sehes,ebal,flu,,onhesesableful,inhecesableful,inhesesablaful,inhesesablefel,,0.0,2,3.0,1.0,,nasehesebalflu,nisehasebalflu,nisehesetalflu,nisehesebalhlu,,1.0,3,1.0,0.0
undayioner,prss,,un,day,ion,er,10,nuyadniore,,nu,yad,nio,re,,endayioner,unduyioner,undayeoner,undayionar,,0.0,1,0.0,0.0,,nayadniore,nuyedniore,nuyadriore,nuyadniome,,1.0,1,0.0,0.0
inheseserion,prss,,in,heses,er,ion,12,nisesehreoin,,ni,seseh,re,oin,,irheseserion,inhaseserion,inhesesorion,inheseseriol,,1.0,1,0.0,2.0,,yisesehreoin,nisedehreoin,nisesehneoin,nisesehreoun,,0.0,2,0.0,1.0
dehesesioner,prss,,de,heses,ion,er,12,edehsseniore,,ed,ehsse,nio,re,,fehesesioner,dehehesioner,deheseseoner,dehesesionem,,0.0,2,0.0,1.0,,idehsseniore,edahsseniore,edehsseneore,edehssenioye,,0.0,0,1.0,0.0
precotableful,prss,,pre,cot,able,ful,13,perotcbealufl,,per,otc,beal,ufl,,trecotableful,precosableful,precotacleful,precotablefal,,0.0,2,1.0,1.0,,penotcbealufl,peretcbealufl,perotcbeayufl,perotcbealubl,,2.0,0,3.0,1.0
inalpaioner,prss,,in,alpa,ion,er,11,nipaaloinre,,ni,paal,oin,re,,iralpaioner,inalpoioner,inalpaiorer,inalpaionar,,1.0,3,2.0,0.0,,nepaaloinre,nipaawoinre,nipaaloirre,nipaaloinri,,1.0,3,2.0,1.0
prenisableful,prss,,pre,nis,able,ful,13,eprisnaeblflu,,epr,isn,aebl,flu,,srenisableful,prenusableful,prenisabweful,prenisablecul,,0.0,1,2.0,0.0,,oprisnaeblflu,epripnaeblflu,eprisnaeclflu,eprisnaeblfyu,,0.0,1,2.0,1.0
dewowderion,prss,,de,wowd,er,ion,11,edowwdreoni,,ed,owwd,re,oni,,sewowderion,derowderion,dewowdirion,dewowderuon,,0.0,0,0.0,0.0,,ecowwdreoni,edomwdreoni,edowwdneoni,edowwdreori,,1.0,1,0.0,1.0
prealpaioner,prss,,pre,alpa,ion,er,12,rpeapaloinre,,rpe,apal,oin,re,,pmealpaioner,preaypaioner,prealpaiiner,prealpaionor,,1.0,1,1.0,0.0,,ypeapaloinre,rpeapawoinre,rpeapaloilre,rpeapaloinro,,0.0,3,2.0,1.0
deitefulable,prss,,de,ite,ful,able,12,edteiulfaebl,,ed,tei,ulf,aebl,,duitefulable,deitifulable,deitefuyable,deitefuloble,,1.0,2,2.0,0.0,,epteiulfaebl,edtiiulfaebl,edteielfaebl,edteiulfaebw,,1.0,1,0.0,3.0
deniserion,prss,,de,nis,er,ion,10,edinsreoni,,ed,ins,re,oni,,geniserion,deriserion,denisarion,deniseriol,,0.0,0,0.0,2.0,,ehinsreoni,edonsreoni,edinsmeoni,edinsreani,,1.0,0,0.0,0.0
dewowdableful,prss,,de,wowd,able,ful,13,edwwdoabellfu,,ed,wwdo,abel,lfu,,bewowdableful,dewomdableful,dewowdobleful,dewowdablefuw,,0.0,2,0.0,2.0,,adwwdoabellfu,edwrdoabellfu,edwwdoatellfu,edwwdoabelmfu,,0.0,1,1.0,0.0
undayfulable,prss,,un,day,ful,able,12,nuydaulfealb,,nu,yda,ulf,ealb,,ondayfulable,undalfulable,undayfelable,undayfulabme,,0.0,2,1.0,2.0,,neydaulfealb,nuydeulfealb,nuydaurfealb,nuydaulfearb,,1.0,2,1.0,2.0
precotioner,prss,,pre,cot,ion,er,11,perotcinore,,per,otc,ino,re,,pjecotioner,precosioner,precotiorer,precotionor,,1.0,2,2.0,0.0,,porotcinore,peretcinore,perotcanore,perotcinori,,1.0,0,0.0,1.0
unalpaioner,prss,,un,alpa,ion,er,11,nulaapinore,,nu,laap,ino,re,,analpaioner,unampaioner,unalpaianer,unalpaionar,,0.0,1,1.0,0.0,,rulaapinore,nuraapinore,nulaapanore,nulaapinoro,,0.0,0,0.0,1.0
decotioner,prss,,de,cot,ion,er,10,edtconiore,,ed,tco,nio,re,,becotioner,decobioner,decotiomer,decotionir,,0.0,2,2.0,0.0,,adtconiore,edtciniore,edtconaore,edtconiome,,0.0,2,1.0,0.0
denisfulable,prss,,de,nis,ful,able,12,edsinlfubeal,,ed,sin,lfu,beal,,donisfulable,denidfulable,denisfalable,denisfulabla,,1.0,2,1.0,3.0,,etsinlfubeal,edsenlfubeal,edsinlfabeal,edsinlfugeal,,1.0,1,2.0,0.0
unwowdableful,prss,,un,wowd,able,ful,13,nuwodwlabeluf,,nu,wodw,labe,luf,,uwwowdableful,unmowdableful,unwowdabliful,unwowdablefum,,1.0,0,3.0,2.0,,wuwodwlabeluf,nuwoswlabeluf,nuwodwlobeluf,nuwodwlabeluq,,0.0,2,1.0,2.0
dewowdfulable,prss,,de,wowd,ful,able,13,edwdowulfbael,,ed,wdow,ulf,bael,,tewowdfulable,derowdfulable,dewowddulable,dewowdfulabla,,0.0,0,0.0,3.0,,odwdowulfbael,edwdorulfbael,edwdowalfbael,edwdowulfvael,,0.0,3,0.0,0.0
deiteioner,prss,,de,ite,ion,er,10,edtienoire,,ed,tie,noi,re,,doiteioner,deiheioner,deiteiuner,deiteionor,,1.0,1,1.0,0.0,,ettienoire,edtianoire,edtiemoire,edtienoiru,,1.0,2,0.0,1.0
inhesesfulable,prss,,in,heses,ful,able,14,niehseslfublae,,ni,ehses,lfu,blae,,imhesesfulable,inhesepfulable,inhesesfolable,inhesesfulablo,,1.0,4,1.0,3.0,,neehseslfublae,niehgeslfublae,niehseslfablae,niehseslfublie,,1.0,2,2.0,2.0
uncotableful,prss,,un,cot,able,ful,12,nutcolbealuf,,nu,tco,lbea,luf,,ancotableful,uncitableful,uncotobleful,uncotablesul,,0.0,1,0.0,0.0,,natcolbealuf,nuttolbealuf,nutcolboaluf,nutcolbealuh,,1.0,1,2.0,2.0
unesitioner,prss,,un,esit,ion,er,11,nueitsoinre,,nu,eits,oin,re,,onesitioner,unasitioner,unesitiiner,unesitionew,,0.0,0,1.0,1.0,,neeitsoinre,nueihsoinre,nueitsoanre,nueitsoinle,,1.0,2,1.0,0.0
prehitaioner,prss,,pre,hita,ion,er,12,repahitniore,,rep,ahit,nio,re,,prahitaioner,prehiteioner,prehitaiomer,prehitaionir,,2.0,3,2.0,0.0,,retahitniore,repahetniore,repahitneore,repahitniome,,2.0,2,1.0,0.0
dedayerion,prss,,de,day,er,ion,10,edadyreino,,ed,ady,re,ino,,dudayerion,dedoyerion,dedayemion,dedayerian,,1.0,1,1.0,1.0,,idadyreino,edasyreino,edadymeino,edadyreine,,0.0,1,0.0,2.0
preheseserion,prss,,pre,heses,er,ion,13,erpeeshsreoin,,erp,eeshs,re,oin,,freheseserion,prehesiserion,prehesesorion,preheseserior,,0.0,3,0.0,2.0,,eypeeshsreoin,erpeishsreoin,erpeeshsleoin,erpeeshsreoim,,1.0,1,0.0,2.0
predayerion,prss,,pre,day,er,ion,11,rpedyareoni,,rpe,dya,re,oni,,prudayerion,pretayerion,predayorion,predayereon,,2.0,0,0.0,0.0,,rpudyareoni,rpedrareoni,rpedyarioni,rpedyareone,,2.0,1,1.0,2.0
prehitafulable,prss,,pre,hita,ful,able,14,erptiahuflelab,,erp,tiah,ufl,elab,,hrehitafulable,prehitefulable,prehitahulable,prehitafulabre,,0.0,3,0.0,2.0,,emptiahuflelab,erpsiahuflelab,erptiahufmelab,erptiahuflilab,,1.0,0,2.0,0.0
deiteioner,prss,,de,ite,ion,er,10,edtienoire,,ed,tie,noi,re,,peiteioner,deuteioner,deiteiiner,deiteionur,,0.0,0,1.0,0.0,,adtienoire,eddienoire,edtienoare,edtienoiro,,0.0,0,2.0,1.0
