"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","root","prefixes","suffixes","word","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error"
"515.6999999284744","","same-different-html","538","4703637","0.0-538.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","louk","louk","f","j","same","1000","2000","500","null","null","true","70","489.10000002384186","r","louk","","","louk","r","","3","k","s","lous","0"
"976","","same-different-html","539","4707140","0.0-539.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","reouttrup","reouttrup","f","j","same","1000","2000","500","null","null","true","70","747.7000000476837","ppr","trup","re_out","","reouttrup","p","1.0","0","o","i","reiuttrup","0"
"592.3999999761581","","same-different-html","540","4710555","0.0-540.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","basiwlatiy","basiwlatiy","f","j","same","1000","2000","500","null","null","true","70","1030.8999999761581","prss","siw","ba","la_tiy","basiwlatiy","p","0.0","0","b","t","tasiwlatiy","0"
"2868.5","","same-different-html","541","4716358","0.0-541.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","dobnemtlasim","dobnemtlesim","f","j","different","1000","2000","500","null","null","true","74","1132.2999999523163","rsss","dob","","nemt_la_sim","dobnemtlasim","s","1.0","1","a","e","dobnemtlesim","1"
"1953.1999999284744","","same-different-html","542","4723222","0.0-542.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","edneilvitaino","edneelvitaino","f","j","different","1000","2000","500","null","null","false","70","1278.1000000238419","prsss","neil","ed","vi_ta_ino","edneilvitaino","r","","2","i","e","edneelvitaino","1"
"427","","same-different-html","543","4726107","0.0-543.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","repook","repook","f","j","same","1000","2000","500","null","null","true","70","516.6999999284744","pr","pook","re","","repook","r","","2","o","i","repoik","0"
"695.8999999761581","","same-different-html","544","4729537","0.0-544.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","tekcilayl","tokcilayl","f","j","different","1000","2000","500","null","null","true","74","945.4000000953674","rsss","tek","","ci_la_yl","tekcilayl","r","","1","e","o","tokcilayl","1"
"1087.3000000715256","","same-different-html","545","4733288","0.0-545.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nipurtnoilayl","nipurtnoilayl","f","j","same","1000","2000","500","null","null","true","70","935.5","prsss","purt","ni","noi_la_yl","nipurtnoilayl","s","0.0","0","n","m","nipurtmoilayl","0"
"539.8999999761581","","same-different-html","546","4736133","0.0-546.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","detruper","detwuper","f","j","different","1000","2000","500","null","null","true","74","521.6000000238419","prs","trup","de","er","detruper","r","","1","r","w","detwuper","1"
"899.3999999761581","","same-different-html","547","4739289","0.0-547.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","reoutream","reoutrean","f","j","different","1000","2000","500","null","null","true","74","555.3000000715256","ppr","ream","re_out","","reoutream","r","","3","m","n","reoutrean","1"
"1190.6000000238419","","same-different-html","548","4742700","0.0-548.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","belsalize","bilsalize","f","j","different","1000","2000","500","null","null","true","74","566.8000000715256","rss","bels","","al_ize","belsalize","r","","1","e","i","bilsalize","1"
"979.6999999284744","","same-different-html","549","4746029","0.0-549.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ramiousness","ramiousyess","f","j","different","1000","2000","500","null","null","true","74","536.6000000238419","rss","ram","","ious_ness","ramiousness","s","1.0","0","n","y","ramiousyess","1"
"395.7999999523163","","same-different-html","550","4748780","0.0-550.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disinmorion","disinmorion","f","j","same","1000","2000","500","null","null","true","70","530.8999999761581","pprs","mor","dis_in","ion","disinmorion","p","0.0","1","i","e","desinmorion","0"
"1025.5","","same-different-html","551","4752967","0.0-551.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","degirtationalism","degirtationalism","f","j","same","1000","2000","500","null","null","true","70","1347.3999999761581","prssss","girt","de","at_ion_al_ism","degirtationalism","r","","1","i","o","degortationalism","0"
"360.7000000476837","","same-different-html","552","4755543","0.0-552.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","werksels","werksels","f","j","same","1000","2000","500","null","null","true","70","474.90000009536743","rs","werk","","sels","werksels","r","","3","k","t","wertsels","0"
"753.8999999761581","","same-different-html","553","4759118","0.0-553.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","dobtainolasit","dobtainolasit","f","j","same","1000","2000","500","null","null","true","70","1075.5","rssss","dob","","ta_ino_la_sit","dobtainolasit","r","","2","b","t","dottainolasit","0"
"653.7999999523163","","same-different-html","554","4762301","0.0-554.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","reimreamable","reimreamable","f","j","same","1000","2000","500","null","null","true","70","801","pprs","ream","re_im","able","reimreamable","p","1.0","0","i","e","reemreamable","0"
"1039.2999999523163","","same-different-html","555","4766335","0.0-555.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","abnegally","abnegilly","f","j","different","1000","2000","500","null","null","true","74","1196.8000000715256","prss","neg","ab","al_ly","abnegally","s","0.0","0","a","i","abnegilly","1"
"530.3999999761581","","same-different-html","556","4769313","0.0-556.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sarpsels","sarpsels","f","j","same","1000","2000","500","null","null","true","70","534.9000000953674","rs","sarp","","sels","sarpsels","s","0.0","0","s","t","sarptels","0"
"590.3000000715256","","same-different-html","557","4772658","0.0-557.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","reovercun","reoverdun","f","j","different","1000","2000","500","null","null","true","74","1028.5","ppr","cun","re_over","","reovercun","r","","0","c","d","reoverdun","1"
"2550.9000000953674","","same-different-html","558","4780558","0.0-558.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","onnnoleviyl","onnnoleviyl","f","j","same","1000","2000","500","null","null","true","70","3621.899999976158","prss","nol","onn","evi_yl","onnnoleviyl","p","0.0","1","n","w","ownnoleviyl","0"
"1007.6999999284744","","same-different-html","559","4784051","0.0-559.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","remeerable","remeerable","f","j","same","1000","2000","500","null","null","true","70","689.6000000238419","prs","meer","re","able","remeerable","s","0.0","2","l","r","remeerabre","0"
"345.2999999523163","","same-different-html","560","4786891","0.0-560.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nutalctanoilayl","rutalctanoilayl","f","j","different","1000","2000","500","null","null","false","70","699.8999999761581","prssss","talc","nu","ta_noi_la_yl","nutalctanoilayl","p","0.0","0","n","r","rutalctanoilayl","1"
"645.7000000476837","","same-different-html","561","4789776","0.0-561.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","keatcilayl","keatsilayl","f","j","different","1000","2000","500","null","null","true","74","526.5","rsss","keat","","ci_la_yl","keatcilayl","s","0.0","0","c","s","keatsilayl","1"
"2450.6999999284744","","same-different-html","562","4794895","0.0-562.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nupurtsitci","nupuntsitci","f","j","different","1000","2000","500","null","null","true","74","913.2000000476837","prss","purt","nu","sit_ci","nupurtsitci","r","","2","r","n","nupuntsitci","1"
"658.6000000238419","","same-different-html","563","4817521","0.0-563.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disintrupion","disintrupion","f","j","same","1000","2000","500","null","null","true","70","750.2000000476837","pprs","trup","dis_in","ion","disintrupion","p","0.0","2","s","f","difintrupion","0"
"866.6000000238419","","same-different-html","564","4821382","0.0-564.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","sidnifradouisyl","sidnifradouisyl","f","j","same","1000","2000","500","null","null","true","70","1075.7999999523163","pprss","frad","sid_ni","ouis_yl","sidnifradouisyl","r","","3","d","h","sidnifrahouisyl","0"
"447.3000000715256","","same-different-html","565","4847736","0.0-565.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","imcunity","emcunity","f","j","different","1000","2000","500","null","null","true","74","423.2000000476837","prs","cun","im","ity","imcunity","p","0.0","0","i","e","emcunity","1"
"541.5","","same-different-html","566","4851093","0.0-566.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","disinbelsant","disinbelsant","f","j","same","1000","2000","500","null","null","true","70","1008.3999999761581","pprs","bels","dis_in","ant","disinbelsant","p","0.0","0","d","t","tisinbelsant","0"
"436.1999999284744","","same-different-html","567","4853811","0.0-567.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","dekoulalization","hekoulalization","f","j","different","1000","2000","500","null","null","true","74","464.2000000476837","prssss","koul","de","al_iz_at_ion","dekoulalization","p","0.0","0","d","h","hekoulalization","1"
"399","","same-different-html","568","4856624","0.0-568.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nireemyti","lireemyti","f","j","different","1000","2000","500","null","null","true","74","665.8999999761581","prs","reem","ni","yti","nireemyti","p","0.0","0","n","l","lireemyti","1"
"1821.2999999523163","","same-different-html","569","4880153","0.0-569.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","demorationalism","demorationalism","f","j","same","1000","2000","500","null","null","true","70","748","prssss","mor","de","at_ion_al_ism","demorationalism","s","3.0","2","m","r","demorationalisr","0"
"1188","","same-different-html","570","4884275","0.0-570.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","erpfradcilayl","erpfradcilayl","f","j","same","1000","2000","500","null","null","true","70","1040","prsss","frad","erp","ci_la_yl","erpfradcilayl","r","","1","r","w","erpfwadcilayl","0"
"1072.7999999523163","","same-different-html","571","4888404","0.0-571.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nunautsitcilayl","nunautsitcilayl","f","j","same","1000","2000","500","null","null","true","70","1323.7999999523163","prssss","naut","nu","sit_ci_la_yl","nunautsitcilayl","p","0.0","0","n","l","lunautsitcilayl","0"
"785.7000000476837","","same-different-html","572","4891928","0.0-572.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","mearsitcilayl","mearsitcilayl","f","j","same","1000","2000","500","null","null","true","70","893","rssss","mear","","sit_ci_la_yl","mearsitcilayl","s","0.0","2","t","s","mearsiscilayl","0"
"885.5","","same-different-html","573","4896048","0.0-573.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","niriekvitaino","niriekvitoino","f","j","different","1000","2000","500","null","null","true","74","1197.0999999046326","prsss","riek","ni","vi_ta_ino","niriekvitaino","s","1.0","1","a","o","niriekvitoino","1"
"791.1000000238419","","same-different-html","574","4899239","0.0-574.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","subbod","supbod","f","j","different","1000","2000","500","null","null","true","74","518","pr","bod","sub","","subbod","p","0.0","2","b","p","supbod","1"
"656.6000000238419","","same-different-html","575","4902608","0.0-575.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","misiwcilbatiy","misiwcilbatiy","f","j","same","1000","2000","500","null","null","false","74","945.3999999761581","prsss","siw","mi","ci_lba_tiy","misiwcilbatiy","s","1.0","0","l","r","misiwcirbatiy","0"
"350","","same-different-html","576","4922158","0.0-576.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","erminucelba","erminucelta","f","j","different","1000","2000","500","null","null","true","74","159.79999995231628","pprs","nuc","er_mi","elba","erminucelba","s","0.0","2","b","t","erminucelta","1"
"389.6999999284744","","same-different-html","577","4925882","0.0-577.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","nusarpsitcilayl","nusarpsitcilayl","f","j","same","1000","2000","500","null","null","true","70","1577.3000000715256","prssss","sarp","nu","sit_ci_la_yl","nusarpsitcilayl","s","3.0","1","l","m","nusarpsitcilaym","0"
"595.7999999523163","","same-different-html","578","4929053","0.0-578.0","stimuli/0.csv","true","zfvqevu3n7","","","","","","same-different-html","ersimneilnemt","ersimneillemt","f","j","different","1000","2000","500","null","null","true","74","770.3999999761581","pprs","neil","er_sim","nemt","ersimneilnemt","s","0.0","0","n","l","ersimneillemt","1"
